dataset_version,file_name,source,manifest_row_index,audio_path_resolved,duration_sec,duration_bin,transcript_raw,transcript_len_chars,transcript_len_words,timestamp_ms,recording_device,audio_sha256,transcript_sha256,pair_sha256,split,duplicate_audio_flag
v1,euphonia_6bb40442559e47965b591744a14c41eb.wav,euphonia,1362.0,/Users/skinner/Downloads/takeout-E407/euphonia_6bb40442559e47965b591744a14c41eb.wav,1.858,"(1.0, 3]",For good.,9.0,2.0,1566678296999.0,macbook_pro,b8f9111ec1026bf3f5a7b299521bea406b9fe4ca21bb250d5e6808c2515a2736,6fe7db624208b35e041f9a7612cc12a26c77d48b0b2721c27dc6162389785a93,7dd9dd3f0914b589835a5d5f3c363ab1e72d6517796232d9466683a8da86d308,train,False
v1,euphonia_6c1ac19ecc591a37ae101ee11786140b.wav,euphonia,472.0,/Users/skinner/Downloads/takeout-E407/euphonia_6c1ac19ecc591a37ae101ee11786140b.wav,2.601,"(1.0, 3]",11 a.m.,7.0,3.0,1565898804891.0,macbook_pro,2322ff8c74419e683fd6541530176028da11c04207d30c1f108ec65685fa9276,92d298bbb984d817aec999b74230213f95e4b6922cacba654d58a36ce8fc0d9f,96e18941b58971825a5e5be8d037617c6a6224bb9483ea173276f13152c41a14,train,False
v1,euphonia_6c2d326caccde39c891d3075f197a607.wav,euphonia,671.0,/Users/skinner/Downloads/takeout-E407/euphonia_6c2d326caccde39c891d3075f197a607.wav,3.158,"(3.0, 10]",Please read to me,17.0,4.0,1566088182514.0,macbook_pro,43f1bee2d93e1fad0abfe1bfe304ac110778a82b06e582d5b12bedd81d346c75,53290860e3c63bbc5ff6bb5b6d657a3cf3adead1e95a5c5844b9d5e2403070b1,4205286605d3fba75c51f792250a64cce8fb6f6858f6ae010a4962fac955606f,train,False
v1,euphonia_6c3c77a4f41c016703a842ec399fbed0.wav,euphonia,3117.0,/Users/skinner/Downloads/takeout-E407/euphonia_6c3c77a4f41c016703a842ec399fbed0.wav,4.087,"(3.0, 10]",Are you going to sell out?,26.0,6.0,1573252206695.0,macbook_pro,8edb19c895db645d9c7f23c0e881b339fc85cc839fb44ef8ce4b8cfc02e35d0b,697775d16067b1cb0dafd3ab2a25bf6ba7142019365fb46b66c5f4884ba5e124,6e0050ebb812b2e1e53a44e082e6c005c4e4b890b83d5158257a0d5894d8ef2d,train,False
v1,euphonia_6c3f5dddc707300c34174e5f318fbc8e.wav,euphonia,1956.0,/Users/skinner/Downloads/takeout-E407/euphonia_6c3f5dddc707300c34174e5f318fbc8e.wav,10.031,"(10.0, 30]",You like living alone as opposed to like having a room mate?,60.0,12.0,1575062307555.0,macbook_pro,97e041ed3742a7d9141292745747045f5c1c5917544e0063a80456704c0bc85f,33605c2c2570d413b43607ac7724e49749b7ec5d35df0b2ae4e6177c7773c21d,99ac647a92199ef96dd2372bf8447051f4d2b2b377e605214eab80263a9022a0,train,False
v1,euphonia_6c5a91c7e506f7901fadffba726945f2.wav,euphonia,2354.0,/Users/skinner/Downloads/takeout-E407/euphonia_6c5a91c7e506f7901fadffba726945f2.wav,9.288,"(3.0, 10]",The foxes ran around the startled bears in sheer fright.,56.0,10.0,1572464438692.0,macbook_pro,87fd534ab6d52bf32e7945e7112e78c17fdde0fe8ce2dc1297fd1327000ea022,42195ace7a7fae4dd881573d2549959d8e0c0a30ae51e3aec3abd348e87e3dc7,317f66f56c7c0f3f46943f1ae7b39153ab846645d1f572f15ea11f272d726760,train,False
v1,euphonia_6cae5c8b0996bda7bae7d7777788caa1.wav,euphonia,278.0,/Users/skinner/Downloads/takeout-E407/euphonia_6cae5c8b0996bda7bae7d7777788caa1.wav,2.601,"(1.0, 3]",Maybe tomorrow.,15.0,2.0,1565722655204.0,macbook_pro,0413eb35bb87e7bf88efe8326e0d7a52bad9a430880c3454481178cf2a26d8ec,1ba955d55577da6f2f07ce3b475247a2b569bacbcd3004e6ca3166bde6421f6a,a418e43d7f58fbcc65756bd7923d7398717a29eded414d4dbcd794fdc4326bae,train,False
v1,euphonia_6cbaf32232c0c66c4ab70778e0f4eed0.wav,euphonia,3555.0,/Users/skinner/Downloads/takeout-E407/euphonia_6cbaf32232c0c66c4ab70778e0f4eed0.wav,4.458,"(3.0, 10]",Flat Top is first.,18.0,4.0,1573852796684.0,macbook_pro,4f686cd1f9642dce748d6ce6c6f2df63221f143b1b17ece26a7bace71495f6e2,9776b485ba2f8de84d877e90ec467e7ddb6c49acde4f76477f9de3232e597024,4da769860a08986ab8f5c4357759228a18d5e0ae9157da3b1c34245622ecd2e2,train,False
v1,euphonia_6cc0def39b1bb6292f1d330bdadc270e.wav,euphonia,1392.0,/Users/skinner/Downloads/takeout-E407/euphonia_6cc0def39b1bb6292f1d330bdadc270e.wav,2.043,"(1.0, 3]",I am tired,10.0,3.0,1566678478111.0,macbook_pro,27360128995536a75d95c5f946749b0e14a01f1e8cc0e3ddbcb77ca70587d832,28da92fe846847318ae30f2a4dbcc7467cc262b97428c7857f1d6e80c9bba89c,0b321f098ed61350fc9883fca7d224545e9affe9bd99291e4872b24e6cdbd54f,train,False
v1,euphonia_6d30abbdceef8a86e193020cc8895bde.wav,euphonia,1542.0,/Users/skinner/Downloads/takeout-E407/euphonia_6d30abbdceef8a86e193020cc8895bde.wav,2.136,"(1.0, 3]",So long!,8.0,2.0,1566772424894.0,macbook_pro,9531e0f9045c8083a83362bfb55a3b35cb0dc0677d5cbeb389201363967063ea,8cd238e3c52d75d456320646625a1bbb1f8bd1a60e9ef2f5cb1729d70cfcd708,1cfe8b518b0d2ba0e3cfaac295a18d33a666a43041f337be2e199212c6630852,train,False
v1,euphonia_6d3b237053cff603eada107b195cdf36.wav,euphonia,3083.0,/Users/skinner/Downloads/takeout-E407/euphonia_6d3b237053cff603eada107b195cdf36.wav,5.016,"(3.0, 10]",We got to the bridge early in the day.,38.0,9.0,1573164030453.0,macbook_pro,a0f0ffea71548f2e68b9396b2e0cc2a613ff853508ebeba5fb064f8260767615,cdc9e07b49d38db6ae6287d514527c0712def536617b42edb91405e1bea88498,c4af80f990be92d1eb38b8555c5ef1b20b50c5c40d32805efd5a149b3097630e,train,False
v1,euphonia_6d41fbaad1fcbef2d32ac21f62550d50.wav,euphonia,506.0,/Users/skinner/Downloads/takeout-E407/euphonia_6d41fbaad1fcbef2d32ac21f62550d50.wav,4.18,"(3.0, 10]",It's such a hassle.,19.0,4.0,1566012044222.0,macbook_pro,45a94fa1acc79f7adcf3c5954c312acd8e944f777848a20d51b2e4869ee5eb33,d8a4ef014653c20798157b2c2b024e2dd460e4d9ffbfa0b69b151069cf20d93f,7af362ed60d0fd5735c1e5b442afc76d8d8d75f572beadc0fd1b2456d9ad8668,train,False
v1,euphonia_6d7696046fbc7257055ae798c95ac122.wav,euphonia,852.0,/Users/skinner/Downloads/takeout-E407/euphonia_6d7696046fbc7257055ae798c95ac122.wav,2.601,"(1.0, 3]",Give me a quote.,16.0,4.0,1566274707391.0,macbook_pro,9e51905d84628a66c3e8e865dd26eff950a8298fd9cf8191de05f44843f325a6,230381897d80474c36184591f4dd12574192a4067b8eb7f3df85240d73aa1394,06e3f89af2ff008840210c1168df0c903d1a0462a1ad1c6d378b22e5da57e15f,train,False
v1,euphonia_6d7ad772353e3bf01f50468c3cd863cc.wav,euphonia,169.0,/Users/skinner/Downloads/takeout-E407/euphonia_6d7ad772353e3bf01f50468c3cd863cc.wav,2.694,"(1.0, 3]",What is next?,13.0,3.0,1565635579490.0,macbook_pro,ec69a86d2e371ab603c104be42cf49cd617227fe829ffde7aeec11055611ab7b,bed7264171188cdbab78a3290fc15cacd5b3a5d4fff6691dc486f4d9e6deadb6,1b934066232b5ad8a211eae94d81d0a091ce12ede53264b45598dc40d1de3f97,train,False
v1,euphonia_6d9d55ff330730e9e61bd46ca94d06bf.wav,euphonia,2468.0,/Users/skinner/Downloads/takeout-E407/euphonia_6d9d55ff330730e9e61bd46ca94d06bf.wav,5.387,"(3.0, 10]",They cut a deal on our climate?,31.0,7.0,1572547444530.0,macbook_pro,95fb79005b133aba2e81f6235a431ef1896a637d30480c4b4d0aafa8fa9b6559,375e7f9cf2b8dadfa63a7478eac12f0ac87fd0fbae8239c2b5d1696ccf43d019,530d566c0729c039a720e77f5d1cc2d461601295bd0879366cd49061f1dd29be,train,False
v1,euphonia_6db0a29b0145cd42843bccfed8588e41.wav,euphonia,901.0,/Users/skinner/Downloads/takeout-E407/euphonia_6db0a29b0145cd42843bccfed8588e41.wav,2.972,"(1.0, 3]",Get out of here,15.0,4.0,1566353868269.0,macbook_pro,e2f90d808f9fac1636f364cf56fc15ab78b19ac6429a9be31219762151610a42,73512c7cb9143ce1e99c4458dbc8648653d83ee56e5408de3792242aa72e399d,9fe2b01c7b2a80e3ffd6ef6783138a114865eaf9f28cc20419bea5a44d277d51,train,False
v1,euphonia_6db16e3d5289e21e4547173843cca643.wav,euphonia,3176.0,/Users/skinner/Downloads/takeout-E407/euphonia_6db16e3d5289e21e4547173843cca643.wav,4.18,"(3.0, 10]",Try something lower.,20.0,3.0,1573500878957.0,macbook_pro,6af92e36324ee0a82483830e0fc9c6e4988931434227f4fe962ee520382645a8,8fdca96e7ee19f83eecffb8c0bd517be3a9fe9a615fe659e37ae73b22c95badf,6e960772429b9e527123f51f4fac592a0f0cac28811b1a60b89637b253a678bb,train,False
v1,euphonia_6dbdacd5ce2b4ad3fd82a4f423c8060b.wav,euphonia,1693.0,/Users/skinner/Downloads/takeout-E407/euphonia_6dbdacd5ce2b4ad3fd82a4f423c8060b.wav,14.396,"(10.0, 30]",But now I mean this is not a subculture this is the mainstream.,63.0,13.0,1575058156564.0,macbook_pro,78eaf3525b834bea02d8fa8b84bf1362356de7ee779ae5f03714d31dbbfd3902,4c042b2755d0b281760aba74878b25dacbf87cab7a2bc0cd29e48f12c56b2d1a,3f788c6176c8d1ea4aee180fd1f213005edecdcb3551fab6c6f059857f0807c3,train,False
v1,euphonia_6dcda84cf9a5298d8eb5016214e3ebd4.wav,euphonia,3350.0,/Users/skinner/Downloads/takeout-E407/euphonia_6dcda84cf9a5298d8eb5016214e3ebd4.wav,5.016,"(3.0, 10]",Open until 2:00 a.m. tomorrow.,30.0,7.0,1573680445223.0,macbook_pro,45d226f3315e1325c85a2f5de692d966cb99a82fc9ba63e0e78384aaba20a402,6b94cc6cd3e33b364698c728fde8054ba479a65a2a61581d55b675094d0bcb65,5a0a6ad3f0c630f2cc8b98473fcc97530c39ec28a0b9577f9f5407734403d0d3,train,False
v1,euphonia_6e3ea5008c2543adc6e94f227dd01c42.wav,euphonia,2582.0,/Users/skinner/Downloads/takeout-E407/euphonia_6e3ea5008c2543adc6e94f227dd01c42.wav,8.638,"(3.0, 10]",It now arrives at 6:15 p.m. tomorrow.,37.0,9.0,1572634275065.0,macbook_pro,9ba548f91fdc1774d196d1277e5766d72c15b4dd80b12353df50a0719a76b79f,bec3172135c9b536c8034b509b0c0c11f26b5e3b9879743b5f4bdaacd4d221d6,0b99c7cd049982e1012fe64fae85f2756d09282606ee2c27fead62b55cc429f4,train,False
v1,euphonia_6e503a2dbca216a51211c73db27697eb.wav,euphonia,749.0,/Users/skinner/Downloads/takeout-E407/euphonia_6e503a2dbca216a51211c73db27697eb.wav,1.579,"(1.0, 3]",more,4.0,1.0,1566168359126.0,macbook_pro,ffb56691e724a2e28542c33d3bf6211b71c7909b8dc12edf415648bf41b04fc6,187897ce0afcf20b50ba2b37dca84a951b7046f29ed5ab94f010619f69d6e189,5f71f484303c4d92c3c784454953bb6544b3e7af8c24a9f39530bb4491ee1272,train,False
v1,euphonia_6e638da5de8c2e3fb14d6de5b8fdcdbc.wav,euphonia,112.0,/Users/skinner/Downloads/takeout-E407/euphonia_6e638da5de8c2e3fb14d6de5b8fdcdbc.wav,5.294,"(3.0, 10]",Can you read me a magazine?,27.0,6.0,1565635033065.0,macbook_pro,b8f1c1a007f87a289b12f8782908095aff78c0ac78451cfbcf5b54cce5404338,e7db062fb0a09eefa56de822a1c24733f49f15610bf1563155de803fcd031cce,519cc1478edfc1b80c1420882ba78c901becada9e89631f64995cc3db62291f8,train,False
v1,euphonia_6e6e7fa2c2af44d8b5edce3fab668203.wav,euphonia,679.0,/Users/skinner/Downloads/takeout-E407/euphonia_6e6e7fa2c2af44d8b5edce3fab668203.wav,3.158,"(3.0, 10]",stop the music,14.0,3.0,1566167764693.0,macbook_pro,4b6e0985bac89dab0d4f0ad33e27b067f92ffb5b88dd7bed6287f6e311f872ff,d19ba245e56c47df0d2638b9ba8226e0d99c682b7b3a81d81ef8a6fd52d7a046,24ad1b55f4c8f78db58b6d7a92c56a8fb223bda09a081b8eb8fc680523a0b508,train,False
v1,euphonia_6e8089f060cc834cfdbad588dfe303fd.wav,euphonia,625.0,/Users/skinner/Downloads/takeout-E407/euphonia_6e8089f060cc834cfdbad588dfe303fd.wav,2.415,"(1.0, 3]",pictures,8.0,1.0,1566087814796.0,macbook_pro,027ca14b0fedef7980c1d343712c64bfa87d4cf5a9f1e8b96c3eb0e11c0e1257,752f502ee3ac574467c34d2881aabe52eac51a2491d707bf11b09d2b9f0d4546,0f90b17ef435d2aa389dec24e039913738ea00f89ce80674ef2d914ff770dd4d,train,False
v1,euphonia_6eb3e4e336db31504ef4bc400358dbe7.wav,euphonia,1123.0,/Users/skinner/Downloads/takeout-E407/euphonia_6eb3e4e336db31504ef4bc400358dbe7.wav,2.601,"(1.0, 3]",How about you?,14.0,3.0,1566496099526.0,macbook_pro,4bc29d2f17b7507db4bf3f670e5cca7e64831ead6a252bf40ba4ae16a4b77eed,18d0efddd813f36a7138a8b8216ac26e52e8435478f2a2d45575f600e9f4dd51,0ca98b91148a7a655ea969bf7891321e2c37d8902d3df9483fa8ebb6ae7639a0,train,False
v1,euphonia_6ef1f3f5fd8c38d9e57937f5893cfc80.wav,euphonia,1711.0,/Users/skinner/Downloads/takeout-E407/euphonia_6ef1f3f5fd8c38d9e57937f5893cfc80.wav,4.087,"(3.0, 10]",How about shelley?,18.0,3.0,1575058455212.0,macbook_pro,4b2658b5977319622689ad3ad15b8dd4424e493b20048728a965314888f660af,31559e934ab2deab9a61ffa7469fbc7bf870e06ea26afb1c8a22625b85d175de,33a1643809bfacab7e1ec9ab61e50e0f8a1882064483214edafb943759328e27,train,False
v1,euphonia_6f379cb1ec26af23c3752130fc41b676.wav,euphonia,909.0,/Users/skinner/Downloads/takeout-E407/euphonia_6f379cb1ec26af23c3752130fc41b676.wav,2.322,"(1.0, 3]",start over,10.0,2.0,1566353921326.0,macbook_pro,31948dacf32521129962fb657621f21ee4e39ee2afb7ceb679476e3527071fd5,2d153b4ca20d9d242c81dcdb34596527fa51eb77d1cc6e7af49627525e030ea5,1f1027f1a460bd8e0f57bf203479e0fabcab96b50ea935d42d074feb4e1ed162,train,False
v1,euphonia_6f46db8e4cf939463d990d0f4ebe10e5.wav,euphonia,287.0,/Users/skinner/Downloads/takeout-E407/euphonia_6f46db8e4cf939463d990d0f4ebe10e5.wav,2.136,"(1.0, 3]",no thank you,12.0,3.0,1565722726227.0,macbook_pro,8a12d22ddf3d7b9928c84265670938fc40ab565c47823230f22665208cf6c82a,256197efd54cfcd4ed13206e71863aa79ad2927ce55bc97ca56af8cfd47dce19,7e03c3e57f405314cd37d7d08e3c87cdfd24d3610e081d29ba7c8968b633ae73,train,False
v1,euphonia_6f4843687c2008fa71a5192d6d70ae74.wav,euphonia,3420.0,/Users/skinner/Downloads/takeout-E407/euphonia_6f4843687c2008fa71a5192d6d70ae74.wav,4.644,"(3.0, 10]",Can Whoopi sing or dance?,25.0,5.0,1573763092177.0,macbook_pro,8ef4e8f273fbe9c8247ffb097cbe1149e1404fa429c64ba21b021e1b9d136685,2445884417397fdce3dc64538b57d3b8f854b7a0ed47db105ca70d7c1dc75691,44c18dc70d8fb6add2899cb845a5bde658f48ef6f873a8f754fb626eb2d31246,train,False
v1,euphonia_6f67b5a0d0527546752a68c21c33ed81.wav,euphonia,3234.0,/Users/skinner/Downloads/takeout-E407/euphonia_6f67b5a0d0527546752a68c21c33ed81.wav,4.644,"(3.0, 10]",Weekdays at 11:10.,18.0,4.0,1573501702620.0,macbook_pro,d57152d9945329afe822c91ba532504cadfa60970c4c6e35f6a843073ccd6360,8b0a5290553318059f2689fc9423a78f3b924a28c330106cd16d6d6d45633b9f,37f530d889c360f55656ff962aae411841ff28bf0a11c7f81293a08a09ba9e70,train,False
v1,euphonia_6f86a6f7749f5e6f27cb6eb5e45c375a.wav,euphonia,1920.0,/Users/skinner/Downloads/takeout-E407/euphonia_6f86a6f7749f5e6f27cb6eb5e45c375a.wav,18.39,"(10.0, 30]",Yeah uh you know I'm in northern Arizona and we haven't had snow yet either and we normally do.,95.0,19.0,1575062074492.0,macbook_pro,7aa862a64e71949fa161b73a919bda245673f0dbc32b845732681c6a2b8cfbc5,7cf4ddd02b9f6fef9a61214a89283bdef4a38a0a08712322cbcb083b034e3f9b,990cf38f416a58939d225c4f4adbc71172eccbbf12578eb5236e6b29a8b91b41,train,False
v1,euphonia_6fc71ac78ddf238bf4bf3cf03e0429eb.wav,euphonia,412.0,/Users/skinner/Downloads/takeout-E407/euphonia_6fc71ac78ddf238bf4bf3cf03e0429eb.wav,2.694,"(1.0, 3]",Talk to you soon.,17.0,4.0,1565898349279.0,macbook_pro,fa632bf9ba1650657640e7402d90557b0d43c0f870220fd41aa7c9cf19320c0b,653ec8730a7d4fa062e74c5f857e4e07f801d2aab3c0ffb22caf315c7f11a8bc,b409b37c48f4cdc454e4c91a5b373bb208d4d32d1da3d7c1da9f255209893292,train,False
v1,euphonia_6ff21935b385793d19b78a647d783ac6.wav,euphonia,1614.0,/Users/skinner/Downloads/takeout-E407/euphonia_6ff21935b385793d19b78a647d783ac6.wav,3.715,"(3.0, 10]",I'm concerned about it.,23.0,4.0,1566772934892.0,macbook_pro,1c04441df59b1a1c774d33d0d6eb70d9310c85389de8f46c990db4ca2d88318e,82d04945a2556cc7b033626ee58471890d0ce7a7b1ce1dbc023c63c753ac8f90,05099ec79faa5d866815de4a0c7ddea7813feebb8c8dad320675acf8d5477e5c,train,False
v1,euphonia_6ff92fffbebb0ff1672e82c7a1fa2d92.wav,euphonia,898.0,/Users/skinner/Downloads/takeout-E407/euphonia_6ff92fffbebb0ff1672e82c7a1fa2d92.wav,1.858,"(1.0, 3]",Good bye.,9.0,2.0,1566353849972.0,macbook_pro,e13cd3c5304ab57ce78e94bb98270085465e1552da59a74f2a36a9465b02957b,4ceae5798352e441a536c92e10867dd2d02d6ef4c74e262f90627436e201e085,18fb21b3ce6e4951986bc44c7958d1c15a67bef8901667179356c0812593f094,train,False
v1,euphonia_705428cd30f5153bff39f8248a80dcf9.wav,euphonia,1933.0,/Users/skinner/Downloads/takeout-E407/euphonia_705428cd30f5153bff39f8248a80dcf9.wav,4.923,"(3.0, 10]",I got out of the whole thing.,29.0,7.0,1575062110428.0,macbook_pro,d5d2098e8ba1c2376d78fe856f126aeefca583800ed2f8218ca243bb0b35c67f,d223e599f0cf27b17ecdb1d9192f63af93766aaac066c3e8abb8178574daf36f,9f0a75ad9b4960cf38179bdc6e2f49976555b57dfe002602adec63ca5ba62316,train,False
v1,euphonia_705e97921e9b6f657ad8a1253dfefa40.wav,euphonia,2676.0,/Users/skinner/Downloads/takeout-E407/euphonia_705e97921e9b6f657ad8a1253dfefa40.wav,3.901,"(3.0, 10]",Go to the prom with me.,23.0,6.0,1572635590959.0,macbook_pro,dea88f940aa7184ede6bcbe9e4ed8de5b5a2f9c90c37edb5e6f6559f54fb73e5,28276ebb574ca7d08a1db8eb9742141801dc02e1d9e8c79a192d329fb6c10121,40a9a24127de2d573ba3f1b75a7bd51b9f837b7c9c461b8a3e28753b57dedabb,train,False
v1,euphonia_70775167cb7542e05696987752fe9435.wav,euphonia,861.0,/Users/skinner/Downloads/takeout-E407/euphonia_70775167cb7542e05696987752fe9435.wav,2.415,"(1.0, 3]",turn down TV,12.0,3.0,1566274773224.0,macbook_pro,1ea83a031718d9f9b8e51843cf0e89b5d8b970079bc9d8a576515293ad0f97f5,87374b709019efc9ca726bfcc7df46469afcf242bd0e73b93fda1377b07f1c96,9d72d5b6ebdf57731c9c8d611a5fc5f6c332961418ce9c25060b168cad511e2a,train,False
v1,euphonia_707bb5a39383150d530b4b7e5e543072.wav,euphonia,2532.0,/Users/skinner/Downloads/takeout-E407/euphonia_707bb5a39383150d530b4b7e5e543072.wav,3.344,"(3.0, 10]",That was neat!,14.0,3.0,1572548244222.0,macbook_pro,e9218d1ccc789a04fad2d0cba5a12706a7458db35f0fd3985373b5c870820246,910d20aa3ebd7eb2fc8bf298668c9ab2d175a5f7c96ad79e50ac6c566a68be8a,3fda29727778917250cb0b7efcf1290632fd7c5acf57df49ce3e593d84f2b56c,train,False
v1,euphonia_708420263abcc4137775139017c9d9f5.wav,euphonia,701.0,/Users/skinner/Downloads/takeout-E407/euphonia_708420263abcc4137775139017c9d9f5.wav,3.901,"(3.0, 10]",I changed my mind,17.0,4.0,1566167969027.0,macbook_pro,7aafc822c0f02d986faf499edfbb563eff7d1e0aa120e39f1836ab66325b5b8f,7475dfd08f79843d8a5a481eeca4ef225e1edbd7e5a880d543b7db12b8c3562f,2e0d65ed74906099a35ecacb045834219dc323964a24b011171527560094e67d,train,False
v1,euphonia_7084c85411d924d3f5423386febf32ff.wav,euphonia,2811.0,/Users/skinner/Downloads/takeout-E407/euphonia_7084c85411d924d3f5423386febf32ff.wav,9.66,"(3.0, 10]",John T Rhines Company is located at the main branch.,52.0,10.0,1572989444891.0,macbook_pro,a63167c5d97c8f7c6da63d239c0036bfbe6e69af0f9a4f801d0a2a22c4122bcc,6b55b78746275646ac8dab1457c1254a336616b459c86458f6c35cad61fbba9b,476693cc6dbecab1898a99f755e827c72793916eceaa7d0775677640ec96e439,train,False
v1,euphonia_70927971ce2b2f8df5f10d5fd0bd9d01.wav,euphonia,170.0,/Users/skinner/Downloads/takeout-E407/euphonia_70927971ce2b2f8df5f10d5fd0bd9d01.wav,4.18,"(3.0, 10]",Why won't you be there?,23.0,5.0,1565635595795.0,macbook_pro,1c55f898d2219c5fca5084ebf9236304add0195eab949a9cdc9dfc39b7ebf8e5,f268418b1cdadb1e12c85898b20ed622c7ee3bb4c1d5211d91a945dc030177e9,6086c7931ef6565816cab13250b136b56c980b71a32c93ae4ea87ca1be0a8f8b,train,False
v1,euphonia_70cac44935c558a8d230d765a296a768.wav,euphonia,2323.0,/Users/skinner/Downloads/takeout-E407/euphonia_70cac44935c558a8d230d765a296a768.wav,3.251,"(3.0, 10]",What was that.,14.0,3.0,1588018128426.0,macbook_pro,2ce92c4c55540f727e7a9c259d8102921534a40976d94c16a8054bb4651eee55,3260ccca17a6ba41f3763fc4eb2c785d59a33061288a3982b2e3445e3731d5e4,756233e411c14aa814412c5b4e9457dde1bc7fbdb9d8c9e48b793f0d3ee56fea,train,False
v1,euphonia_70f6a69ba73a89b65030fe903fd7f883.wav,euphonia,163.0,/Users/skinner/Downloads/takeout-E407/euphonia_70f6a69ba73a89b65030fe903fd7f883.wav,3.065,"(3.0, 10]",Just a minute,13.0,3.0,1565635515716.0,macbook_pro,230c908d76c3ef636a987b72d9ed9ba90cc42131119c81dcf62b6ca544fb13be,9d2c7a2faf1633857c5964fffe440c7ff04b457a1f279186a88b1c46ac9ba9a3,5b06dac848eafd2993edc777bf9b1dc0140b05eee50256480984710cbccf7a5b,train,False
v1,euphonia_70f8b547a8f882fa717075a3d0a5b5cf.wav,euphonia,223.0,/Users/skinner/Downloads/takeout-E407/euphonia_70f8b547a8f882fa717075a3d0a5b5cf.wav,2.043,"(1.0, 3]",Goodbye.,8.0,1.0,1565722132454.0,macbook_pro,4096116eb1600e2a0ff2d927c2f662e39df6d4199b3cbcaf563ec3904643442e,2b687db6298b629d3bcb482f16aa774a55eb5ae768407b8fba9982387b6c6f81,635346cccfed974f8b2234fbece70b48538478989f4cab0595b60fefe4c304d4,train,False
v1,euphonia_7114ecf13c1cb536890e5705765e6a5d.wav,euphonia,1717.0,/Users/skinner/Downloads/takeout-E407/euphonia_7114ecf13c1cb536890e5705765e6a5d.wav,3.344,"(3.0, 10]",That would suck.,16.0,3.0,1575058566923.0,macbook_pro,6088b3a877b6294086d9906c3f150a807f42643131305e2d23d1b426a7ed909d,fa99dece607319d68f9a0b1c46ebc41e73c01373019aa15a019dc24bcfb7fba5,67c41dee4db2f7c84e1280ba2e9554122d45c08734f07a7487cf38231d1d9d9e,train,False
v1,euphonia_712fd0dee827157b7d50da49e6faaf03.wav,euphonia,2639.0,/Users/skinner/Downloads/takeout-E407/euphonia_712fd0dee827157b7d50da49e6faaf03.wav,11.517,"(10.0, 30]",Your reservation at the Flamingo ends December 28th.,52.0,8.0,1572634906317.0,macbook_pro,88a13688598a11a9febe7dae88a0e78574ead1171a28e9ee8e3e040f7d148444,7e7f11014978af082e110336542fc93c056cf97fdf5950f06e92a09daff36676,2ffb6c14d20e2a61969a2d65538df4397c6f35e68d62e98efb5da106b33f2fdc,train,False
v1,euphonia_71329c3a81dac92450023363ff027c1e.wav,euphonia,1852.0,/Users/skinner/Downloads/takeout-E407/euphonia_71329c3a81dac92450023363ff027c1e.wav,8.081,"(3.0, 10]",I think it's been about 40° recently.,37.0,7.0,1575060803872.0,macbook_pro,79865b381222b82ba01b3ea5f4fdb29f44e923edef33e1a2883b72f734fd1391,099591d1c4152ba58c2c7a00d40aba14ea311769605a7566cd3eeaa34caae823,380859b39b48255ed4c5a1a8e84415e024c025d4816e0ab877b43f164cc05d8c,train,False
v1,euphonia_714629adec01a12dcd604571efc75efd.wav,euphonia,696.0,/Users/skinner/Downloads/takeout-E407/euphonia_714629adec01a12dcd604571efc75efd.wav,4.18,"(3.0, 10]",Tell me about your day.,23.0,5.0,1566167927929.0,macbook_pro,482b021ff847eb1c026e4d2af750b53721c3d127e7715b102598ad64575b9567,5f04268b1adfc8e47ea9fdc13c05165aaaec259204770da09a0378265704646b,0637fabed4dd73c29b1651531ac135170541b52ef7ede2f51309375d4c79c9e0,train,False
v1,euphonia_714ec1dd88ecdd0d2fb747336f7401f6.wav,euphonia,219.0,/Users/skinner/Downloads/takeout-E407/euphonia_714ec1dd88ecdd0d2fb747336f7401f6.wav,4.551,"(3.0, 10]",Please turn on the radio,24.0,5.0,1565722119160.0,macbook_pro,fdda7a55373dd409585a6a9a0d3671e5930fd31c033d6160e7b0c93fa48b0061,990d5d2d3c7b769ff85a66cde586abe6c913927a02aa2f604072bccf41c8f0c8,4d1f4c2a67ada6a012ac2d9df314a531bd6caa295ae81fa1e29d40b8c309fe71,train,False
v1,euphonia_714f83753d93700c6c62d3341c3deb94.wav,euphonia,3493.0,/Users/skinner/Downloads/takeout-E407/euphonia_714f83753d93700c6c62d3341c3deb94.wav,6.502,"(3.0, 10]",Willie Tony Wright sits under the dome.,39.0,7.0,1573852056046.0,macbook_pro,2a339b222e9f043b336a1034ffece3895e44fe040c94df29ac34802152a2c756,0456fad4bf69efbba346f6669e6ef3c0e823f5102e21d8f1d32177392a0ef385,421774ca817dde9436d8a1f32954b505c710a638621344fbd888a5a06b4d58b3,train,False
v1,euphonia_71589d5aabe9e2e0eda72aed091048ba.wav,euphonia,1408.0,/Users/skinner/Downloads/takeout-E407/euphonia_71589d5aabe9e2e0eda72aed091048ba.wav,1.858,"(1.0, 3]",repeat that,11.0,2.0,1566678569243.0,macbook_pro,ebbd7ecd338671092dfd562a3677bd96056c798792aa87beb3a9d7da1ca11b79,7cd366d677f0b16632df0ca993c30303986a316be40e820c4ea8a33d59e9f2ba,77fff5a4a55767644146f57d88342c1ae11a34d1e5b64ecd5b797fb92ae7f2b4,train,False
